mId	sId
15058	17494
15059	17495
15060	17496
15060	36939
15061	17497
15062	17498
15062	27819
15063	17499
15064	17500
15065	17501
15066	17503
15067	17504
15067	25918
15068	17506
15068	58425
15069	17507
15069	27033
15070	17508
15071	17509
15072	17510
15072	40241
15073	17511
15074	17512
15075	17513
15076	17514
15077	17515
15078	17517
15079	17518
15079	21560
15080	17519
15081	17520
15082	17521
15083	17522
15084	17523
15085	17524
15086	17525
15087	17526
15088	17527
15089	17528
15090	17529
15091	17530
15092	17532
15093	17533
15093	23979
15094	17534
15095	17535
15096	17536
15096	27894
15097	17537
15098	17538
15099	17539
15099	50454
15100	17540
15101	17541
15102	17543
15103	17544
15104	17546
15105	17547
15106	17548
15107	17549
15108	17550
15109	17551
15110	17552
15111	17553
15112	17555
15113	17556
15114	17558
15115	17559
15115	57633
15116	17560
15117	17561
15117	37735
15118	17562
15119	17563
15120	17564
15121	17565
15122	17566
15123	17567
15124	17568
15125	17569
15126	17571
15127	17572
15127	30965
15128	17573
15129	17574
15130	17575
15131	17576
15131	51271
15132	17577
15133	17578
15134	17579
15134	20972
15134	41544
15135	17580
15136	17581
15136	42675
15137	17582
15138	17583
15139	17584
15140	17585
15140	50643
15141	17586
15142	17587
15142	35870
15143	17588
15143	30612
15144	17589
15145	17590
15146	17591
15147	17593
15148	17594
15149	17595
15150	17596
15151	17597
15151	42198
15152	17598
15152	51496
15153	17599
15154	17600
15154	32004
15155	17601
15156	17602
15157	17604
15157	26106
15158	17605
15159	17606
15160	17608
15161	17609
15161	18513
15162	17610
15162	29164
15163	17611
15163	20462
15164	17612
15165	17613
15166	17614
15166	55101
15167	17616
15168	17618
15169	17619
15169	28314
15170	17620
15170	34272
15171	17621
15172	17622
15173	17623
15174	17624
15174	29072
15174	42227
15175	17625
15176	17626
15177	17628
15178	17629
15179	17630
15180	17631
15181	17633
15182	17634
15182	28353
15183	17635
15183	22669
15184	17636
15184	28487
15184	29084
15184	36426
15185	17637
15186	17638
15187	17641
15187	37854
15188	17642
15189	17643
15190	17645
15191	17646
15192	17647
15193	17648
15193	24389
15194	17651
15195	17652
15196	17653
15196	54966
15197	17654
15198	17655
15199	17656
15199	32831
15199	46299
15200	17657
15201	17660
15202	17661
15203	17664
15204	17665
15205	17666
15206	17667
15207	17668
15207	34171
15208	17669
15209	17670
15210	17671
15211	17672
15212	17673
15213	17674
15214	17676
15214	17901
15214	46170
15215	17677
15216	17678
15217	17679
15217	34652
15218	17681
15218	56587
15219	17683
15220	17684
15221	17685
15222	17686
15223	17687
15224	17688
15225	17689
15226	17691
15227	17692
15228	17693
15229	17694
15230	17695
15231	17696
15232	17697
15232	40498
15232	54899
15233	17698
15233	58772
15234	17699
15234	28755
15234	34782
15235	17700
15235	36085
15236	17701
15237	17702
15238	17703
15238	42210
15239	17704
15239	29017
15240	17705
15240	37609
15241	17706
15242	17707
15242	27129
15243	17709
15244	17713
15245	17714
15246	17715
15247	17716
15248	17717
15249	17718
15250	17719
15251	17721
15251	26280
15252	17722
15253	17723
15253	48830
15254	17724
15255	17725
15256	17727
15257	17729
15258	17730
15258	32941
15259	17731
15260	17732
15261	17733
15262	17735
15262	45617
15263	17736
15263	43212
15264	17738
15265	17739
15266	17740
15267	17742
15268	17743
15268	38916
15269	17744
15270	17745
15271	17746
15272	17748
15273	17749
15273	33370
15273	56156
15274	17750
15275	17752
15276	17753
15277	17755
15277	49261
15278	17756
15279	17757
15280	17758
15281	17759
15282	17760
15283	17761
15284	17764
15285	17765
15285	52239
15286	17766
15286	25863
15287	17767
15288	17768
15289	17769
15290	17770
15290	48545
15291	17771
15292	17772
15293	17774
15294	17775
15295	17776
15296	17777
15297	17778
15298	17779
15299	17780
15300	17781
15301	17782
15302	17783
15303	17785
15304	17786
15305	17787
15306	17789
15306	19633
15307	17790
15308	17792
15309	17793
15309	19594
15310	17794
15311	17795
15312	17796
15313	17797
15314	17798
15315	17799
15316	17800
15317	17801
15317	46246
15317	57468
15318	17802
15318	47508
15319	17803
15320	17804
15321	17805
15322	17806
15323	17807
15324	17808
15325	17809
15326	17810
15326	22681
15327	17811
15328	17813
15329	17814
15330	17817
15331	17818
15332	17819
15333	17820
15334	17821
15334	34988
15335	17822
15336	17823
15337	17824
15338	17827
15339	17828
15339	49835
15339	52872
15340	17829
15341	17831
15342	17833
15343	17834
15344	17836
15345	17837
15345	34159
15345	36622
15345	49999
15345	55649
15346	17838
15347	17839
15348	17840
15349	17841
15349	27215
15350	17842
15350	50788
15351	17843
15352	17844
15352	19692
15352	53771
15352	58962
15353	17845
15354	17847
15355	17848
15356	17849
15357	17850
15358	17852
15358	51343
15359	17853
15359	37893
15360	17854
15361	17855
15362	17856
15363	17858
15363	24146
15364	17859
15365	17861
15366	17862
15367	17863
15367	48180
15368	17864
15369	17866
15369	56563
15370	17867
15370	20747
15371	17868
15372	17869
15373	17871
15373	58765
15374	17872
15375	17873
15376	17874
15377	17875
15378	17876
15379	17878
15379	57280
15380	17881
15381	17882
15382	17885
15383	17887
15384	17888
15385	17889
15385	57498
15386	17890
15387	17891
15388	17892
15389	17893
15389	47407
15390	17895
15390	42618
15391	17896
15392	17897
15393	17898
15394	17899
15395	17900
15396	17902
15397	17903
15398	17904
15399	17905
15400	17906
15401	17907
15402	17908
15403	17910
15403	52282
15404	17911
15405	17912
15406	17915
15407	17916
15408	17917
15409	17918
15409	38633
15410	17920
15411	17921
15412	17922
15413	17923
15414	17925
15415	17926
15416	17927
15417	17928
15417	38342
15417	53837
15418	17929
15419	17932
15419	38845
15420	17933
15421	17934
15422	17935
15423	17937
15424	17938
15425	17939
15426	17942
15427	17943
15428	17944
15429	17947
15430	17949
15431	17951
15432	17952
15433	17953
15434	17954
15435	17955
15436	17956
15437	17957
15437	36219
15437	38527
15438	17958
15439	17959
15440	17960
15440	21328
15441	17961
15442	17962
15443	17964
15444	17965
15445	17966
15446	17968
15447	17969
15448	17970
15449	17971
15450	17972
15450	38157
15451	17973
15451	49960
15452	17974
15453	17975
15454	17976
15455	17977
15456	17978
15457	17979
15458	17980
15458	44467
15459	17981
15460	17982
15460	20504
15460	55450
15461	17983
15461	45633
15462	17984
15463	17986
15464	17987
15465	17988
15466	17989
15467	17991
15468	17992
15469	17997
15470	17998
15471	18000
15472	18001
15473	18002
15474	18003
15475	18005
15476	18006
15477	18007
15477	35789
15478	18008
15479	18009
15480	18010
15481	18011
15482	18012
15483	18013
15484	18014
15485	18015
15486	18018
15487	18019
15488	18020
15489	18021
15489	53521
15490	18023
15491	18024
15492	18026
15493	18027
15493	46819
15494	18028
15495	18030
15496	18031
15497	18034
15498	18035
15499	18036
15500	18038
15501	18039
15501	41798
15502	18040
15502	19189
15502	26565
15503	18041
15503	42989
15504	18042
15505	18043
15506	18044
15507	18045
15508	18047
15509	18048
15509	28417
15510	18049
15511	18050
15511	24957
15511	49672
15512	18052
15513	18053
15514	18054
15514	36738
15515	18055
15516	18056
15516	39232
15517	18057
15518	18060
15519	18061
15520	18062
15521	18064
15522	18065
15522	58688
15523	18066
15524	18068
15525	18069
15526	18072
15527	18073
15528	18074
15529	18075
15530	18077
15530	35031
15531	18079
15531	24086
15532	18080
15533	18081
15534	18082
15534	49491
15535	18083
15536	18084
15537	18085
15538	18086
15538	28685
15539	18087
15539	26073
15540	18089
15541	18091
15541	25541
15542	18092
15543	18093
15544	18094
15545	18095
15546	18097
15547	18098
15547	28796
15548	18099
15548	52869
15549	18100
15550	18101
15551	18102
15552	18103
15553	18104
15554	18106
15555	18107
15556	18108
15557	18109
15557	57676
15558	18110
15559	18112
15560	18113
15561	18114
15562	18115
15563	18117
15564	18118
15564	51840
15565	18119
15565	34323
15566	18120
15567	18121
15568	18122
15569	18124
15569	46040
15570	18125
15571	18126
15572	18127
15573	18128
15574	18129
15574	43637
15575	18130
15576	18131
15577	18134
15577	44505
15578	18135
15579	18136
15580	18139
15581	18141
15582	18142
15583	18143
15584	18144
15585	18145
15586	18146
15586	27222
15587	18147
15588	18148
15589	18149
15590	18150
15591	18151
15592	18152
15593	18153
15593	32635
15594	18154
15595	18155
15596	18156
15597	18157
15598	18158
15598	45567
15599	18159
15599	22784
15600	18160
15600	26002
15601	18161
15601	29645
15602	18162
15603	18163
15604	18164
15605	18166
15606	18167
15607	18168
15608	18169
15609	18170
15610	18171
15610	28320
15610	42406
15611	18172
15612	18173
15613	18174
15614	18175
15615	18177
15615	31776
15616	18178
15617	18179
15618	18181
15618	55823
15619	18182
15620	18183
15620	18249
15621	18184
15621	43907
15622	18185
15623	18187
15624	18188
15625	18189
15626	18191
15627	18192
15628	18193
15629	18194
15629	24581
15630	18195
15631	18196
15631	23153
15631	42513
15632	18197
15633	18198
15634	18199
15635	18200
15636	18201
15637	18202
15638	18203
15639	18205
15640	18206
15641	18207
15642	18208
15643	18209
15644	18210
15644	32577
15645	18211
15646	18212
15647	18213
15648	18214
15649	18215
15649	36969
15650	18216
15651	18217
15652	18219
15652	46016
15653	18220
15654	18221
15654	45109
15655	18225
15656	18226
15657	18227
15658	18228
15659	18229
15659	33796
15660	18233
15661	18234
15662	18235
15663	18236
15664	18238
15664	22317
15665	18240
15666	18241
15667	18242
15668	18243
15668	45850
15669	18244
15669	20273
15669	56964
15670	18246
15670	41968
15671	18247
15672	18248
15673	18250
15674	18252
15675	18253
15676	18254
15677	18255
15678	18256
15678	18607
15679	18257
15680	18258
15680	18609
15681	18259
15682	18260
15683	18264
15684	18266
15684	41877
15685	18267
15686	18268
15687	18269
15688	18270
15688	40955
15689	18272
15690	18273
15691	18274
15691	51572
15692	18275
15692	37850
15693	18276
15694	18277
15695	18279
15696	18281
15697	18282
15698	18284
15699	18285
15700	18286
15701	18287
15701	38607
15702	18289
15703	18290
15704	18291
15705	18292
15706	18293
15707	18295
15708	18296
15709	18297
15709	41896
15710	18299
15711	18301
15712	18306
15713	18307
15714	18308
15715	18309
15716	18310
15716	23867
15717	18312
15718	18313
15719	18314
15720	18315
15721	18316
15722	18317
15723	18318
15724	18319
15725	18320
15726	18321
15727	18322
15728	18324
15729	18325
15729	40369
15730	18327
15731	18328
15731	50817
15732	18329
15732	53432
15733	18330
15734	18331
15734	46662
15735	18332
15736	18333
15737	18335
15737	52225
15738	18336
15739	18337
15740	18338
15740	23929
15740	50538
15741	18340
15742	18341
15743	18342
15744	18343
15745	18344
15746	18345
15747	18347
15748	18349
15748	57002
15749	18350
15750	18352
15751	18353
15752	18355
15753	18357
15753	52448
15754	18358
15754	47681
15755	18359
15756	18361
15757	18363
15758	18364
15759	18365
15760	18367
15761	18369
15762	18371
15763	18372
15764	18373
15765	18374
15766	18375
15767	18376
15768	18377
15769	18378
15770	18380
15771	18381
15771	32856
15772	18382
15773	18383
15774	18384
15775	18385
15776	18387
15777	18388
15778	18389
15779	18390
15780	18391
15781	18392
15782	18394
15783	18395
15784	18396
15785	18397
15786	18398
15787	18399
15788	18400
15788	41641
15788	52577
15789	18401
15790	18402
15790	50184
15791	18403
15792	18404
15792	23631
15793	18405
15794	18406
15794	30339
15795	18407
15796	18408
15796	24301
15796	45218
15797	18409
15798	18410
15799	18412
15800	18413
15801	18414
15802	18415
15803	18416
15804	18417
15804	27139
15805	18418
15805	35318
15806	18419
15807	18420
15808	18422
15809	18424
15810	18425
15811	18426
15812	18427
15813	18428
15813	31035
15813	34392
15814	18429
15815	18430
15816	18431
15817	18432
15818	18434
15819	18436
15819	34024
15820	18438
15821	18439
15821	23705
15822	18440
15822	39297
15823	18441
15824	18443
15824	53117
15825	18445
15825	27579
15826	18447
15827	18448
15828	18449
15828	40102
15828	43397
15829	18450
15830	18451
15830	31027
15830	53895
15831	18452
15832	18453
15833	18454
15834	18455
15835	18456
15836	18457
15837	18458
15838	18459
15838	23714
15838	25318
15839	18462
15839	46147
15840	18463
15840	45802
15841	18464
15842	18465
15843	18466
15843	32223
15843	46981
15844	18467
15844	48374
15845	18468
15846	18469
15847	18470
15848	18471
15849	18472
15850	18474
15851	18476
15851	48940
15852	18478
15853	18479
15854	18480
15855	18482
15856	18483
15857	18484
15858	18486
15859	18487
15860	18488
15860	44770
15861	18489
15862	18490
15863	18492
15864	18493
15864	29835
15865	18494
15866	18495
15867	18496
15868	18497
15869	18498
15870	18499
15871	18503
15872	18504
15873	18505
15874	18506
15875	18507
15876	18508
15877	18510
15878	18511
15878	39271
15879	18512
15880	18514
15880	50011
15881	18515
15882	18517
15883	18518
15884	18519
15885	18520
15885	30637
15885	34369
15885	51749
15886	18521
15886	33158
15887	18522
15888	18523
15889	18524
15889	44152
15889	55005
15890	18525
15891	18527
15892	18528
15892	41869
15893	18530
15894	18531
15895	18532
15896	18533
15897	18534
15898	18535
15899	18536
15900	18537
15901	18538
15902	18542
15902	38321
15903	18543
15903	47638
15904	18545
15905	18547
15906	18548
15907	18549
15908	18551
15909	18552
15910	18553
15911	18554
15912	18555
15913	18556
15914	18557
15915	18558
15916	18560
15916	44736
15916	52246
15917	18561
15918	18562
15919	18564
15920	18565
15921	18566
15922	18568
15923	18569
15924	18570
15924	54630
15925	18572
15926	18573
15927	18574
15928	18575
15929	18576
15929	35902
15930	18577
15930	46735
15930	53233
15931	18578
15932	18579
15933	18580
15934	18581
15935	18583
15936	18586
15937	18587
15938	18588
15939	18589
15940	18590
15941	18591
15942	18592
15943	18593
15944	18594
15945	18595
15946	18596
15947	18597
15948	18598
15949	18599
15950	18600
15951	18601
15952	18602
15953	18603
15954	18604
15954	58146
15954	58269
15955	18605
15955	44302
15956	18606
15957	18608
15958	18611
15959	18612
15960	18613
15961	18614
15961	25762
15962	18617
15963	18618
15963	29870
15964	18619
15965	18620
15966	18621
15967	18622
15968	18623
15969	18624
15970	18625
15971	18626
15972	18628
15973	18629
15974	18630
15974	26043
15975	18632
15976	18634
15976	19114
15977	18635
15978	18636
15979	18637
15980	18638
15981	18639
15982	18640
15983	18641
15984	18642
15985	18643
15986	18644
15987	18645
15988	18647
15989	18649
15989	27135
15990	18650
15991	18653
15992	18655
15993	18656
15994	18657
15995	18658
15996	18659
15996	30575
15996	52567
15997	18660
15998	18661
15999	18662
16000	18664
16001	18665
16002	18666
16003	18667
16004	18668
16005	18669
16006	18671
16007	18673
16008	18674
16009	18675
16010	18676
16010	56226
16011	18678
16012	18679
16012	23723
16012	47643
16013	18680
16013	30836
16014	18682
16015	18683
16016	18684
16017	18686
16018	18687
16018	36442
16019	18688
16020	18690
16021	18691
16022	18692
16023	18694
16024	18695
16025	18696
16026	18697
16027	18698
16028	18699
16028	58948
16029	18700
16030	18701
16031	18702
16032	18703
16033	18704
16034	18705
16034	46475
16035	18706
16035	44793
16035	55725
16036	18708
16037	18709
16038	18710
16039	18711
16040	18712
16041	18713
16042	18714
16043	18717
16044	18719
16045	18720
16046	18721
16046	47820
16047	18722
16048	18723
16049	18724
16050	18725
16051	18726
16051	23659
16052	18727
16053	18730
16054	18731
16055	18732
16056	18733
16057	18734
16058	18735
16059	18736
16060	18737
16061	18738
16062	18739
16063	18740
16064	18741
16065	18742
16066	18743
16067	18744
16068	18745
16069	18746
16069	19876
16070	18747
16070	32927
16071	18748
16072	18749
16073	18750
16074	18752
16074	48858
16074	49972
16075	18753
16076	18754
16077	18756
16077	43788
16078	18757
16079	18758
16080	18759
16081	18762
16082	18763
16083	18765
16084	18766
16085	18767
16086	18768
16087	18769
16087	56598
16088	18770
16089	18771
16090	18772
16091	18774
16091	27438
16092	18775
16092	32684
16093	18776
16094	18777
16094	25429
16094	51733
16095	18779
16096	18780
16097	18781
16098	18782
16099	18783
16100	18784
16100	25326
16100	53419
16101	18785
16102	18786
16103	18787
16104	18788
16105	18789
16106	18790
16107	18791
16108	18792
16109	18794
16110	18795
16111	18796
16112	18797
16113	18798
16114	18799
16115	18801
16116	18802
16117	18803
16118	18805
16118	58320
16119	18806
16120	18807
16121	18808
16122	18809
16122	45652
16122	51751
16123	18810
16124	18811
16124	36173
16125	18812
16126	18813
16126	46544
16127	18815
16128	18816
16129	18817
16130	18818
16130	39778
16131	18819
16132	18820
16133	18821
16133	23766
16134	18822
16135	18823
16135	47505
16135	52004
16136	18824
16137	18825
16138	18826
16139	18827
16140	18829
16141	18831
16142	18832
16143	18833
16143	27278
16144	18834
16145	18835
16146	18836
16146	58044
16147	18839
16147	56382
16148	18841
16149	18842
16150	18843
16151	18845
16152	18846
16152	47757
16153	18847
16154	18848
16154	43577
16154	50227
16155	18849
16156	18850
16156	55212
16157	18851
16158	18853
16159	18854
16159	29006
16160	18855
16160	34257
16160	53013
16161	18857
16161	47420
16162	18858
16163	18859
16163	43019
16164	18861
16165	18862
16166	18863
16167	18864
16168	18865
16169	18868
16169	27619
16169	50942
16170	18869
16171	18870
16171	51642
16172	18871
16173	18872
16173	29052
16174	18873
16174	57770
16175	18875
16176	18877
16177	18878
16178	18879
16178	37061
16178	39957
16179	18880
16180	18882
16181	18883
16182	18884
16183	18885
